datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),total_gen_rolling_sum_24h,pm25
2024-04-19 18:00:00,2024-04-19,-1.422476801276207,-0.0100228396832731,1.412951722116262,-0.1852944192737351,-1.1562153236452506,1.5871568132661202,0.9650271108964792,-0.8110675279811942,-0.2323567208168959,-0.5255958934625579,-0.9646437678772256,1.354161838084426,0.0264828753416546,0.3909372099958608
2024-04-19 19:00:00,2024-04-19,-1.3741894927202432,0.3552776043178283,1.412951722116262,-0.1852944192737351,-0.9303054055098696,1.392393241702744,0.3885450071264432,-0.928188117871575,-0.2323567208168959,-0.4384201609798896,-1.068168826099197,0.8611559457785097,-0.0448462251080038,0.3148308626499376
2024-04-19 20:00:00,2024-04-19,-1.232618267331889,0.6956834267477828,1.412951722116262,-0.1852944192737351,-0.9192198626944263,1.348865705206128,0.4905174150044085,-1.1155810616961843,-0.2323567208168959,-0.2204808297732189,-1.0371113086326056,0.8435485924818696,-0.114683084962481,0.2296757715420587
2024-04-19 21:00:00,2024-04-19,-1.0074109701638505,0.9879965333552064,1.412951722116262,-0.1852944192737351,-1.0774118471169212,1.5359266352073666,0.7288363235401674,-1.209277533608489,-0.2323567208168959,-0.1768929635318848,-1.006053791166014,1.178088305118027,-0.1863106335311757,0.251439111652517
2024-04-19 22:00:00,2024-04-19,-0.7139151063454726,1.2122962689950538,1.412951722116262,-0.1852944192737351,-0.9002627336631258,1.111473998526737,0.8786033340593834,-1.32639812349887,-0.2323567208168959,-0.0025414985665482,-0.9025287329440428,0.7555118259986703,-0.2630118001234862,0.5384389891151267
2024-04-19 23:00:00,2024-04-19,-0.3721319339711308,1.3532969773563082,1.412951722116262,-0.1852944192737351,-0.8653918570307336,1.0634394164236716,0.8792861441046244,-1.3966704774330985,-0.2323567208168959,0.0846342339161199,-0.8921762271218455,0.7026897661087509,-0.3385191742396518,0.4950174544629026
2024-04-20 00:00:00,2024-04-20,-0.0053534114147367,1.4013896931788383,1.412951722116262,-0.1852944192737351,-0.7084062830068886,1.0220755891724278,0.4911294004981176,-1.455230772378289,-0.2323567208168959,0.2153978326401223,-0.98534877952162,0.438579466659153,-0.4119374115225638,-1.5118090612855186
2024-04-20 01:00:00,2024-04-20,0.3614251111416562,1.3532969773563088,1.412951722116262,-0.1852944192737351,-0.2158307322882109,0.6529901873827048,-0.024891340705369,-1.5840634212577078,-0.2323567208168959,0.5205128963294613,-1.1095788493879857,-0.2304999586131619,-0.4328287798550997,0.3289742524955152
2024-04-20 02:00:00,2024-04-20,0.7032082835159983,1.2122962689950545,1.412951722116262,-0.1852944192737351,0.1521602894622048,0.3235847964282052,0.1526272148596971,-1.7128960701371263,-0.2323567208168959,0.7820400937774661,-0.9128812387662398,-0.5650396712493192,-0.4313365392599186,0.2418528335680749
2024-04-20 03:00:00,2024-04-20,0.9967041473343766,0.9879965333552068,1.412951722116262,-0.1852944192737351,0.2189919548090041,0.2787327041630765,0.1480398522248419,-1.759744306093279,-0.2323567208168959,0.7384522275361319,-0.8921762271218455,-0.6178617311392387,-0.4280536099505201,0.1412802805224084
2024-04-20 04:00:00,2024-04-20,1.2219114445024155,0.6956834267477828,1.412951722116262,-0.1852944192737351,0.1323492203897512,0.3712581213301115,0.0830249845015072,-1.8651528369946215,-0.2323567208168959,0.9563915587428026,-0.9749962736994228,-0.5474323179526793,-0.4268598174743752,0.175512877353848
2024-04-20 05:00:00,2024-04-20,1.3634826698907698,0.3552776043178288,1.412951722116262,-0.1852944192737351,0.1771733135047498,0.2786371486147073,0.2026771490738225,-1.9354251909288505,-0.2323567208168959,1.130743023708139,-0.8611187096552542,-0.5826470245459592,-0.4262629212363027,0.2651755638519444
2024-04-20 06:00:00,2024-04-20,1.4117699784467337,-0.0100228396832727,1.412951722116262,-0.1852944192737351,0.4478192953539333,0.0009101673575844,0.2614789046172847,-1.9705613678959648,-0.2323567208168959,1.174330889949473,-0.6126585699225225,-0.7763279108089975,-0.4271582655934114,0.3298731079643916
2024-04-20 07:00:00,2024-04-20,1.3634826698907698,-0.3753232836843744,1.412951722116262,-0.1852944192737351,0.6387067689773502,-0.0009309933976464,0.1485732749365633,-1.6777598931700124,-0.2323567208168959,0.7384522275361319,-0.6644210990335083,-0.8819720305888367,-0.4280536099505201,0.3967105897761008
